model,relation,object,has_prompt_tuning,spearman
bert-large,cooccur,score,False,-0.019778687564265526
bert-large,cooccur,junk,False,-0.008239121115777017
bert-large,cooccur,pasture,False,-0.0405645365107814
bert-large,cooccur,mansion,False,-0.0012336892112661665
bert-large,cooccur,fold,False,-0.01044413470072281
bert-large,cooccur,rainbow,False,-0.0023167738165610604
bert-large,cooccur,cube,False,-0.0019817836143772574
bert-large,cooccur,fingernail,False,-0.024157883645648894
bert-large,cooccur,pendant,False,0.005607072222586513
bert-large,cooccur,latch,False,-0.05542781156091871
bert-large,cooccur,spout,False,-0.006178138232354676
bert-large,cooccur,nozzle,False,-0.013226338504053855
bert-large,cooccur,pothole,False,0.0031222469225077017
bert-large,cooccur,battery,False,0.02201657578098114
bert-large,cooccur,wallet,False,-0.003642553886647254
bert-large,cooccur,screw,False,-0.012179523281507586
bert-large,cooccur,license,False,-0.03230662542347088
bert-large,cooccur,rip,False,-0.004535446523184604
bert-large,cooccur,figure,False,-0.028746482339673824
bert-large,cooccur,curbside,False,-0.004548171862664726
bert-large,cooccur,hatchback,False,-0.009175070440630878
bert-large,cooccur,chime,False,-0.002299628656432898
bert-large,cooccur,blacktop,False,-0.0034251966082093
bert-large,cooccur,curve,False,-0.036295796729787735
bert-large,cooccur,numeral,False,-0.021659069603306845
bert-large,cooccur,linoleum,False,0.03913850076339617
bert-large,cooccur,doily,False,-0.008978504983535154
bert-large,cooccur,trellis,False,0.0337356300400547
bert-large,cooccur,chrome,False,-0.012519450323646354
bert-large,cooccur,onion,False,-0.008984598287533912
bert-large,cooccur,treat,False,0.0023593053605730253
bert-large,cooccur,ham,False,-0.020955791936203592
bert-large,cooccur,drop,False,0.003639410190664052
bert-large,cooccur,casing,False,-0.008556317424573613
bert-large,cooccur,advertising,False,-0.058439976773770705
bert-large,cooccur,lift,False,-0.04613926317031196
bert-large,cooccur,canal,False,-0.018905989353238818
bert-large,cooccur,floater,False,-0.0011029671756537175
bert-large,cooccur,underbelly,False,-0.0016115217038809137
bert-large,cooccur,skin,False,-0.04689868313915046
bert-large,cooccur,silo,False,0.0032942525840784585
bert-large,cooccur,speedboat,False,-0.0010702866667811743
bert-large,cooccur,shape,False,-0.0020016811706308206
bert-large,cooccur,market,False,-0.04034561048873707
bert-large,cooccur,kite,False,-0.05739796145578184
bert-large,cooccur,fern,False,-0.013689004615271215
bert-large,cooccur,stairwell,False,-0.002559621429567115
bert-large,cooccur,bug,False,-0.002786013384382535
bert-large,cooccur,haze,False,-0.0038936150139733364
bert-large,cooccur,tooth,False,-0.017206227048224113
bert-large,cooccur,buggy,False,-0.010209305934873738
bert-large,cooccur,lash,False,-0.0037652314939229225
bert-large,cooccur,airplane,False,-0.0005837559006698956
bert-large,cooccur,reign,False,-0.009253248766442157
bert-large,cooccur,bikini,False,-0.01034215800825133
bert-large,cooccur,washcloth,False,0.00015031571259834656
bert-large,cooccur,heel,False,-0.010621691721389022
bert-large,cooccur,toenail,False,-0.010339853788825385
bert-large,cooccur,bruise,False,-0.014747180127583283
bert-large,cooccur,wrapping,False,-0.01152430112975605
bert-large,cooccur,terminal,False,-0.035475251371266996
bert-large,cooccur,escalator,False,-0.016212672380542997
bert-large,cooccur,edging,False,-0.027797084137164533
bert-large,cooccur,address,False,-0.008209078172550385
bert-large,cooccur,mound,False,-0.055257926351771555
bert-large,cooccur,loaf,False,-0.0015772769088753448
bert-large,cooccur,embankment,False,-0.003056556736260301
bert-large,cooccur,tailgate,False,-0.006343862961970099
bert-large,cooccur,school,False,-0.0015686644275702249
bert-large,cooccur,creek,False,-0.008480161934791028
bert-large,cooccur,highlight,False,-0.003406943053685927
bert-large,cooccur,watermelon,False,-0.007881528216111473
bert-large,cooccur,pilot,False,-0.026893540420816157
bert-large,cooccur,marsh,False,-0.0014134320103057541
bert-large,cooccur,lab,False,-0.010844263218158918
bert-large,cooccur,seashell,False,-0.005292893082239546
bert-large,cooccur,backdrop,False,-0.0029249055472891175
bert-large,cooccur,tennis,False,-0.026229939760134418
bert-large,cooccur,dolly,False,-0.012076449433592141
bert-large,cooccur,snowflake,False,0.003954624412623477
bert-large,cooccur,dining,False,-0.0011928385751514277
bert-large,cooccur,placement,False,-0.0037255780155414455
bert-large,cooccur,biscuit,False,0.0033530815146184945
bert-large,cooccur,muffin,False,-0.011664037960541461
bert-large,cooccur,artichoke,False,-0.0023688727672454613
bert-large,cooccur,berry,False,-0.021569622417601072
bert-large,cooccur,expression,False,-0.011063508135155137
bert-large,cooccur,skateboard,False,-0.07672623913752227
bert-large,cooccur,half,False,-0.030900338501961014
bert-large,cooccur,chili,False,0.015699639816954047
bert-large,cooccur,stirrup,False,-0.024605048268134175
bert-large,cooccur,rider,False,-0.03802829814230541
bert-large,cooccur,ticket,False,-0.01767915765391367
bert-large,cooccur,ipod,False,-0.02059735820176157
bert-large,cooccur,costume,False,0.0018113095778103554
bert-large,cooccur,shaft,False,-0.0018219383716050008
bert-large,cooccur,daisy,False,-0.007757795687621021
bert-large,cooccur,steering,False,-0.014495445845979376
bert-large,cooccur,spectator,False,-0.03723857937628395
bert-large,cooccur,boxcar,False,-0.00864205729938865
bert-large,cooccur,rust,False,-0.03212489212656565
bert-large,cooccur,resort,False,-0.003007323070641192
bert-large,cooccur,crossbones,False,0.024257107737559448
bert-large,cooccur,footwear,False,-0.008474762002679678
bert-large,cooccur,team,False,-0.03782684802547415
bert-large,cooccur,police,False,-0.012779763868904727
bert-large,cooccur,pepperoni,False,-0.02629083781179083
bert-large,cooccur,playing,False,-0.012410949896850503
bert-large,cooccur,windsock,False,-0.0044082979112363445
bert-large,cooccur,profile,False,-0.013509918218974053
bert-large,cooccur,cape,False,-0.004255533321582189
bert-large,cooccur,bandanna,False,-0.005782222144453302
bert-large,cooccur,visitor,False,-0.006506793195070653
bert-large,cooccur,topper,False,-0.0020343616795051355
bert-large,cooccur,stubble,False,-0.015136790612653432
bert-large,cooccur,certificate,False,-0.005457644987679135
bert-large,cooccur,carousel,False,-0.01570261469574204
bert-large,cooccur,viewer,False,-0.003934748105762694
bert-large,cooccur,shock,False,-0.02205846833021952
bert-large,cooccur,upholstery,False,0.010112856995055881
bert-large,cooccur,skateboarding,False,-0.013157999611609683
bert-large,cooccur,company,False,-0.013700971616181936
bert-large,cooccur,octagon,False,-0.010878561854227649
bert-large,cooccur,camel,False,-0.001339900865216234
bert-large,cooccur,angel,False,-0.00795188773762529
bert-large,cooccur,coach,False,-0.015947236601405877
bert-large,cooccur,udder,False,0.014543846718374023
bert-large,cooccur,flight,False,-0.015006519012469808
bert-large,cooccur,birthday,False,-0.006754961170646203
bert-large,cooccur,raisin,False,-0.0030338264745040848
bert-large,cooccur,nipple,False,-0.0014216021374855166
bert-large,cooccur,midair,False,-0.015638322891980118
bert-large,cooccur,macaroni,False,0.0040807379604764086
bert-large,cooccur,palace,False,-0.002386054894960863
bert-large,cooccur,bamboo,False,-0.0060968968676261455
bert-large,cooccur,bib,False,-0.0054365158770221704
bert-large,cooccur,wedding,False,-0.002207042456702678
bert-large,cooccur,cast,False,-0.010542428739541341
bert-large,cooccur,party,False,-0.01085128286471611
bert-large,cooccur,dreadlock,False,-0.0037326465144636727
bert-large,cooccur,lounge,False,-0.005170845666434408
bert-large,cooccur,wool,False,-0.0352059177815039
bert-large,cooccur,plantation,False,-0.014955136511269146
bert-large,cooccur,soccer,False,-0.0161348245015563
bert-large,cooccur,countryside,False,-0.00985913896040631
bert-large,cooccur,tear,False,-0.0024265277864786647
bert-large,cooccur,butt,False,-0.010538587083021791
bert-large,cooccur,growth,False,-0.010775488743494996
bert-large,cooccur,jump,False,-0.0020371707259741714
bert-large,cooccur,foreleg,False,0.023647907567842703
bert-large,cooccur,pitch,False,-0.03985858617552421
bert-large,cooccur,farmer,False,-0.004061320786566494
bert-large,cooccur,plow,False,-0.006830226361939945
bert-large,cooccur,sideburn,False,-0.002374672781181539
bert-large,cooccur,race,False,-0.022054987856129613
bert-large,cooccur,order,False,-0.010849928957541752
bert-large,cooccur,hooker,False,-0.02068811474721646
bert-large,cooccur,bidet,False,-0.02395228285564311
bert-large,cooccur,five,False,-0.006190509350399351
bert-large,cooccur,freckle,False,-0.007170374028319729
bert-large,cooccur,outfielder,False,0.009304292333590872
bert-large,cooccur,pendulum,False,0.021999911849122932
bert-large,cooccur,sauerkraut,False,-0.006124786337579695
bert-large,cooccur,teacher,False,-0.007788661801274187
bert-large,cooccur,hem,False,-0.001503303409804964
bert-large,cooccur,hurdle,False,-0.015969519190658976
bert-large,cooccur,brownie,False,0.0011513628935256241
bert-large,cooccur,g,False,0.0014383162643740537
bert-large,cooccur,embroidery,False,-0.00575993969498442
bert-large,cooccur,ivory,False,-0.003609115705511875
bert-large,cooccur,action,False,-0.012651748729407804
bert-large,cooccur,ana,False,-0.012560586931304843
bert-large,cooccur,parent,False,-0.018233743986290393
bert-large,cooccur,paste,False,-0.005274640816336787
bert-large,cooccur,salami,False,-0.006512048015775054
bert-large,cooccur,plaster,False,-0.0011928385751912324
bert-large,cooccur,linesman,False,-0.004076893486373245
bert-large,cooccur,snowball,False,0.02425710773674999
bert-large,cooccur,penis,False,-0.0010784567939545297
bert-large,cooccur,captivity,False,-0.004763184173299173
bert-large,cooccur,tabby,False,-0.0013235606108065443
bert-large,cooccur,casserole,False,-0.0014297722647124446
bert-large,cooccur,guacamole,False,-0.0022416752132431547
bert-large,shape,table top,False,0.4075500715665536
bert-large,shape,top,False,0.418781810191791
bert-large,shape,pot,False,0.6131393394849657
bert-large,shape,nose,False,0.23786132975888652
bert-large,shape,mirror,False,0.06039646673748448
bert-large,shape,door,False,0.6472082521145861
bert-large,shape,recepticle,False,0.4075500715665536
bert-large,shape,clock,False,0.6850079113415297
bert-large,shape,coffee table,False,0.7899747783163331
bert-large,shape,sewer,False,0.31698338899620837
bert-large,shape,planter,False,0.5406774175458334
bert-large,shape,tile,False,0.3623788004249069
bert-large,shape,glass,False,0.45280716087843814
bert-large,shape,chair,False,0.7804570099028832
bert-large,shape,lemon,False,0.4075500715665536
bert-large,shape,ceiling light,False,0.49811675413689877
bert-large,shape,fence,False,0.43781734701869063
bert-large,shape,emblem,False,0.4057290791509985
bert-large,shape,grate,False,0.5406774175458334
bert-large,shape,drain,False,0.5406774175458334
bert-large,shape,lamp shade,False,0.6744532734334623
bert-large,shape,wooden table,False,0.49811675413689877
bert-large,shape,tree,False,0.6744532734334623
bert-large,shape,tower,False,0.6633052854428266
bert-large,shape,manhole cover,False,0.5908433635036943
bert-large,shape,front tire,False,0.31698338899620837
bert-large,shape,bucket,False,0.6131393394849657
bert-large,shape,phone,False,-0.01672198198595361
bert-large,shape,petal,False,0.6744532734334623
bert-large,shape,life saver,False,0.4075500715665536
bert-large,shape,log,False,0.4075500715665536
bert-large,shape,logo,False,0.3540495920533442
bert-large,shape,comforter,False,0.49811675413689877
bert-large,shape,hubcap,False,0.4075500715665536
bert-large,shape,sticker,False,0.5882553814910313
bert-large,shape,faucet,False,0.31698338899620837
bert-large,shape,knee,False,0.4075500715665536
bert-large,shape,front headlight,False,0.31698338899620837
bert-large,shape,card,False,-0.13585002385551787
bert-large,shape,spoon,False,0.4075500715665536
bert-large,shape,stem,False,0.4075500715665536
bert-large,shape,mousepad,False,0.5295294295551978
bert-large,shape,bus,False,0.5295294295551978
bert-large,shape,banana,False,0.49811675413689877
bert-large,shape,container,False,0.7851540675872982
bert-large,shape,cd,False,0.4075500715665536
bert-large,shape,pizza,False,0.3870101194019943
bert-large,shape,green ball,False,0.49811675413689877
bert-large,shape,line,False,-0.04528334128517262
bert-large,shape,sunglass,False,0.3616751997110923
bert-large,shape,stove,False,0.6716604942594675
bert-large,shape,exercise ball,False,0.4075500715665536
bert-large,shape,white plate,False,0.7614214730759837
bert-large,shape,gauge,False,-0.04528334128517262
bert-large,shape,train,False,0.5406774175458334
bert-large,shape,item,False,0.04528334128517262
bert-large,shape,vase,False,0.7804570099028832
bert-large,shape,pupil,False,0.49811675413689877
bert-large,shape,apple,False,0.49811675413689877
bert-large,shape,keyhole,False,0.31698338899620837
bert-large,shape,floor,False,0.35673561570034373
bert-large,shape,sprinkle,False,-0.49811675413689877
bert-large,shape,tail,False,0.4075500715665536
bert-large,shape,indentation,False,0.6744532734334623
bert-large,shape,corner,False,0.6131393394849657
bert-large,shape,knot,False,-0.13585002385551787
bert-large,shape,luggage,False,0.49811675413689877
bert-large,shape,piece,False,0.37119296812454206
bert-large,shape,tablecloth,False,0.31698338899620837
bert-large,shape,block,False,0.4949239574993894
bert-large,shape,meat,False,0.30656966974248284
bert-large,shape,soap,False,0.4075500715665536
bert-large,shape,sculpture,False,0.4075500715665536
bert-large,shape,metal,False,0.49811675413689877
bert-large,shape,cheese pizza,False,0.49811675413689877
bert-large,shape,step,False,0.49811675413689877
bert-large,shape,magnet,False,0.0
bert-large,shape,blanket,False,-0.13585002385551787
bert-large,shape,hamburger,False,0.4075500715665536
bert-large,shape,drawer pull,False,-0.13585002385551787
bert-large,shape,grill,False,0.4075500715665536
bert-large,shape,reflector,False,0.005573993995317871
bert-large,shape,topping,False,0.49811675413689877
bert-large,shape,front light,False,0.31698338899620837
bert-large,shape,connector,False,0.4075500715665536
bert-large,shape,garbage can,False,-0.13585002385551787
bert-large,shape,placard,False,0.4075500715665536
bert-large,shape,switch,False,-0.13585002385551787
bert-large,shape,hanger,False,0.4075500715665536
bert-large,shape,foot,False,0.4075500715665536
bert-large,shape,toe,False,0.4075500715665536
bert-large,shape,cap,False,0.4075500715665536
bert-large,shape,utensil,False,0.4075500715665536
bert-large,shape,onion,False,0.4075500715665536
bert-large,shape,table.,False,0.4075500715665536
bert-large,shape,egg,False,0.6716604942594675
bert-large,shape,chocolate piece,False,0.49811675413689877
bert-large,shape,flower bed,False,0.4075500715665536
bert-large,shape,melon,False,0.4075500715665536
bert-large,shape,pitcher's mound,False,0.4075500715665536
bert-large,shape,gas cap,False,0.4075500715665536
bert-large,shape,plum,False,0.4075500715665536
bert-large,shape,bear,False,0.4075500715665536
bert-large,shape,sail,False,-0.22641670642586312
bert-large,shape,meter,False,0.4075500715665536
bert-large,shape,meatball,False,0.4075500715665536
bert-large,shape,candy,False,0.49811675413689877
bert-large,shape,port,False,0.31698338899620837
bert-large,shape,kitchen table,False,0.49811675413689877
bert-large,shape,tomatoe,False,0.4075500715665536
bert-large,shape,left wheel,False,0.31698338899620837
bert-large,shape,parking meter,False,0.49811675413689877
bert-large,shape,detail,False,0.31698338899620837
bert-large,shape,ceramic tile,False,0.31698338899620837
bert-large,shape,toast,False,-0.4075500715665536
bert-large,shape,pepper,False,0.4075500715665536
bert-large,shape,canvas,False,0.4075500715665536
bert-large,shape,cardboard sign,False,0.31698338899620837
bert-large,shape,white frisbee,False,0.4075500715665536
bert-large,shape,cooler,False,0.4075500715665536
bert-large,shape,lighting,False,0.49811675413689877
bert-large,shape,right ear,False,0.4075500715665536
bert-large,shape,graphic,False,-0.13585002385551787
bert-large,shape,cracker w/cheese,False,0.49811675413689877
bert-large,shape,copyright symbol,False,0.04528334128517262
bert-large,shape,touchpad,False,0.31698338899620837
bert-large,shape,hay,False,0.31698338899620837
bert-large,shape,cherry tomato,False,0.4075500715665536
bert-large,shape,light globe,False,0.4075500715665536
bert-large,shape,cord,False,0.4075500715665536
bert-large,shape,knife,False,0.4075500715665536
bert-large,shape,towel ring,False,0.4075500715665536
bert-large,shape,metal armrest,False,0.4075500715665536
bert-large,shape,necktie,False,-0.31698338899620837
bert-large,color,jacket,False,0.9020979020979022
bert-large,color,van,False,0.574431704037444
bert-large,color,street light,False,0.4550441482054972
bert-large,color,pole,False,0.3076923076923077
bert-large,color,cabinet,False,0.795097541564023
bert-large,color,curtain,False,0.7132867132867133
bert-large,color,drape,False,0.8165562717571663
bert-large,color,picture,False,0.8616475560561659
bert-large,color,apple,False,0.8266297135457225
bert-large,color,counter,False,0.5183895865703763
bert-large,color,writing,False,0.7530659534637223
bert-large,color,headphone,False,0.35870785978471215
bert-large,color,cup,False,0.8181818181818183
bert-large,color,stapler,False,0.5323790153241733
bert-large,color,charger,False,0.31178289970333445
bert-large,color,coat,False,0.7972027972027973
bert-large,color,computer keyboard,False,0.3488000445227343
bert-large,color,water bottle,False,0.7797996951841569
bert-large,color,sticker,False,0.8741258741258742
bert-large,color,thing,False,0.6509005071669363
bert-large,color,speaker,False,0.22614191160340547
bert-large,color,fire alarm,False,0.41391867719235786
bert-large,color,scarf,False,0.7810870121972561
bert-large,color,trouser,False,0.6606225424502696
bert-large,color,banner,False,0.8951048951048951
bert-large,color,lighting,False,0.19432508268938875
bert-large,color,pine tree,False,0.4803844614152615
bert-large,color,vehicle,False,0.7670764828304892
bert-large,color,blouse,False,0.8196159679558652
bert-large,color,water,False,0.38245849467326465
bert-large,color,oven,False,-0.0467879817110494
bert-large,color,dishwasher,False,-0.08736964949716597
bert-large,color,liquid,False,0.5228102358377653
bert-large,color,painting,False,0.8239640937886785
bert-large,color,kettle,False,0.37323307483066087
bert-large,color,fridge,False,-0.577051774436276
bert-large,color,mixer,False,0.19185661881232172
bert-large,color,kitchen drawer,False,-0.04367131467411468
bert-large,color,leg,False,0.5384615384615385
bert-large,color,stand,False,0.19683929127648667
bert-large,color,traffic light,False,0.7831228865170003
bert-large,color,taxi cab,False,0.31178289970333445
bert-large,color,purse,False,0.8601398601398602
bert-large,color,sunglass,False,0.7649169893465293
bert-large,color,cloud,False,0.43509039760995244
bert-large,color,phone,False,0.3887921899277822
bert-large,color,circle,False,0.7972027972027973
bert-large,color,word,False,0.7740817475138726
bert-large,color,hinge,False,0.0467879817110494
bert-large,color,counter top,False,0.681606956783315
bert-large,color,tray,False,0.6503496503496504
bert-large,color,desktop,False,0.6448712224790822
bert-large,color,panel,False,0.8877247628654674
bert-large,color,rack,False,0.2689018529117696
bert-large,color,dial,False,0.5380326918867283
bert-large,color,candle,False,0.8511396590310907
bert-large,color,lamp base,False,0.6030402594907288
bert-large,color,bookcase,False,0.6241685007248929
bert-large,color,mattress,False,0.4796415470308043
bert-large,color,ottoman,False,0.785355471607104
bert-large,color,piano,False,0.4864842726238136
bert-large,color,flame,False,0.6940217287138996
bert-large,color,house,False,0.7250448947301884
bert-large,color,dirt,False,0.7479575920067658
bert-large,color,adapter,False,0.39304183206703214
bert-large,color,trophy,False,0.01612670170879316
bert-large,color,basket,False,0.6853146853146854
bert-large,color,countertop,False,0.5075796486684262
bert-large,color,foam,False,0.4803844614152615
bert-large,color,sand,False,0.565588751373389
bert-large,color,marking,False,0.8662186627009184
bert-large,color,mulch,False,0.34403630312092076
bert-large,color,robe,False,0.6502001681092641
bert-large,color,rim,False,0.39298487526060216
bert-large,color,overall,False,0.3044681124630323
bert-large,color,electrical cord,False,0.41391867719235786
bert-large,color,fan,False,0.3123866729463503
bert-large,color,closet,False,0.01612670170879316
bert-large,color,bikini top,False,0.4031675427198291
bert-large,color,lounge chair,False,0.23016803797356064
bert-large,color,coaster,False,0.4054958414957615
bert-large,color,stage,False,0.41391867719235786
bert-large,color,ladder,False,0.0736846641113629
bert-large,color,roadway,False,0.24190052563189746
bert-large,color,motorcycle,False,0.7972027972027973
bert-large,color,lawn,False,0.5321811563901744
bert-large,color,cover,False,0.7482517482517484
bert-large,color,garage,False,-0.11968737974625152
bert-large,color,detail,False,0.5196978058325044
bert-large,color,shopping bag,False,0.7751658354655355
bert-large,color,camera,False,0.33217743659928817
bert-large,color,collar,False,0.5709290716957522
bert-large,color,wagon,False,0.6904811884367227
bert-large,color,radiator,False,-0.24397812025197424
bert-large,color,shutter,False,0.8411319892219633
bert-large,color,cone,False,0.7110343653634216
bert-large,color,binder,False,0.4899122227644316
bert-large,color,crib,False,0.30569920271880274
bert-large,color,yard,False,0.4803844614152615
bert-large,color,petal,False,0.7957943811805186
bert-large,color,body of water,False,0.30569920271880274
bert-large,color,cane,False,0.3763368901429502
bert-large,color,steering wheel,False,0.2829112459908232
bert-large,color,weed,False,0.7197594934766531
bert-large,color,china,False,0.4803844614152615
bert-large,color,design,False,0.8041958041958043
bert-large,color,stovetop,False,0.3924164082473003
bert-large,color,drawer pull,False,-0.4730499167912661
bert-large,color,snow,False,0.6095703587208322
bert-large,color,home,False,0.5325388159827259
bert-large,color,hoodie,False,0.6339764538462034
bert-large,color,meter,False,0.1850826828014733
bert-large,color,sandal,False,0.7915949092223313
bert-large,color,carpeting,False,0.5926477683399591
bert-large,color,concrete,False,0.5536577835807514
bert-large,color,streetlight,False,0.4140939618126039
bert-large,color,mat,False,0.7075317330217298
bert-large,color,piece,False,0.6727043663361241
bert-large,color,seaweed,False,0.5214300219176456
bert-large,color,tarp,False,0.7324125278121587
bert-large,color,teddy bear,False,0.26970269031026334
bert-large,color,nametag,False,0.2183565733705734
bert-large,color,lamppost,False,0.09178948540071956
bert-large,color,drink,False,0.7619343876929257
bert-large,color,rubber tire,False,0.4803844614152615
bert-large,color,face,False,0.9370629370629372
bert-large,color,vegetation,False,0.614989552184821
bert-large,color,stair,False,0.556351824011159
bert-large,color,body,False,0.8007366018809913
bert-large,color,ribbon,False,0.8251748251748254
bert-large,color,arm chair,False,0.13101394402234404
bert-large,color,bed skirt,False,0.30569920271880274
bert-large,color,pattern,False,0.7824609569920918
bert-large,color,hardware,False,-0.4803844614152615
bert-large,color,quilt,False,0.7278044959197886
bert-large,color,hamper,False,0.14514031537913846
bert-large,color,toy,False,0.6223776223776225
bert-large,color,blow dryer,False,-0.23652495839563306
bert-large,color,candle holder,False,0.7174157195694243
bert-large,color,tulip,False,0.23393990855524704
bert-large,color,loveseat,False,-0.2150226894505755
bert-large,color,sausage,False,0.3488000445227343
bert-large,color,i,False,0.39304183206703214
bert-large,color,tall building,False,0.2183565733705734
bert-large,color,dispenser,False,0.10159505978680536
bert-large,color,taillight,False,0.46229878231873733
bert-large,color,tarmac,False,0.055073691240431724
bert-large,color,airplane,False,0.6479869832129704
bert-large,color,name,False,0.6163467162402317
bert-large,color,food,False,0.748692304319494
bert-large,color,ballon,False,0.30569920271880274
bert-large,color,balloon,False,0.8254289200006695
bert-large,color,giraffe,False,0.11696995427762352
bert-large,color,hoof,False,0.5658224919816464
bert-large,color,monkey,False,0.5323790153241733
bert-large,color,windmill,False,0.2183565733705734
bert-large,color,lace,False,0.9228126981565926
bert-large,color,goat,False,0.41188549048663964
bert-large,color,tennis shoe,False,0.7627522536963859
bert-large,color,r,False,0.7343158832057565
bert-large,color,athletic shoe,False,0.6504436355879909
bert-large,color,basketball,False,0.018413443037884846
bert-large,color,smoke stack,False,0.39304183206703214
bert-large,color,buoy,False,0.5800910270496299
bert-large,color,pedestrian sign,False,0.13101394402234404
bert-large,color,backhoe,False,0.2183565733705734
bert-large,color,cylinder,False,-0.2508726030021272
bert-large,color,milk carton,False,0.39304183206703214
bert-large,color,racket,False,0.8951048951048951
bert-large,color,soda can,False,0.4730499167912661
bert-large,color,switch plate,False,0.2183565733705734
bert-large,color,ceiling tile,False,0.4803844614152615
bert-large,color,steeple,False,0.7309783218786859
bert-large,color,glove,False,0.7412587412587414
bert-large,color,pickup,False,0.7132061264545002
bert-large,color,suitcase,False,0.7832167832167832
bert-large,color,girl,False,0.2887395542336395
bert-large,color,suit jacket,False,0.4730499167912661
bert-large,color,cake,False,0.886165982448008
bert-large,color,corner,False,0.6089362249260646
bert-large,color,bar stool,False,0.33283675998920376
bert-large,color,twig,False,0.15589144985166722
bert-large,color,date,False,0.19138113699379214
bert-large,color,lane,False,0.04367131467411468
bert-large,color,drive,False,-0.04367131467411468
bert-large,color,platform,False,0.29004551352481495
bert-large,color,blue sign,False,0.39304183206703214
bert-large,color,star,False,0.8526368275743421
bert-large,color,cell,False,0.2183565733705734
bert-large,color,cellbar,False,0.4803844614152615
bert-large,color,neck,False,0.7047379075902253
bert-large,color,washer,False,0.39304183206703214
bert-large,color,suit coat,False,0.430045378901151
bert-large,color,decoration,False,0.7062937062937064
bert-large,color,styrofoam cup,False,0.4803844614152615
bert-large,color,bikini,False,0.9182948492842329
bert-large,color,basin,False,0.5063696835418333
bert-large,color,dress shirt,False,0.3855158386830221
bert-large,color,hardwood floor,False,0.4803844614152615
bert-large,color,boarder,False,0.5214300219176456
bert-large,color,french fry,False,0.4031675427198291
bert-large,color,packet,False,0.49560229519461063
bert-large,color,magnet,False,0.823687767580373
bert-large,color,molding,False,0.7572036289754386
bert-large,color,clip,False,0.28471397488206107
bert-large,color,electrical outlet,False,0.13101394402234404
bert-large,color,alarm,False,0.2183565733705734
bert-large,color,food truck,False,0.11288691196155214
bert-large,color,paper cup,False,0.4803844614152615
bert-large,color,platter,False,0.8629109946080097
bert-large,color,dash,False,0.6792421919653246
bert-large,color,open sign,False,0.38166527377477155
bert-large,color,telephone pole,False,-0.2183565733705734
bert-large,color,rear light,False,0.39304183206703214
bert-large,color,divider,False,0.7608889996760252
bert-large,color,bracket,False,-0.06425263978050368
bert-large,color,box car,False,0.6381317973540266
bert-large,color,triangle,False,0.811516378437229
bert-large,color,graffiti,False,0.46585010144500033
bert-large,color,bouquet,False,0.7396002616336389
bert-large,color,text,False,0.5694851778506871
bert-large,color,brick wall,False,0.6199084654798919
bert-large,color,pamphlet,False,0.11288691196155214
bert-large,color,business card,False,0.30569920271880274
bert-large,color,lock,False,-0.10917195732578194
bert-large,color,wallet,False,0.587452706564605
bert-large,color,base board,False,0.39304183206703214
bert-large,color,framed window,False,0.4803844614152615
bert-large,color,sill,False,0.4803844614152615
bert-large,color,houseplant,False,0.39304183206703214
bert-large,color,cupboard,False,0.3304421474425904
bert-large,color,rocking chair,False,-0.09676021025275898
bert-large,color,electrical box,False,-0.13101394402234404
bert-large,color,grout,False,0.554715876131278
bert-large,color,diamond,False,0.8315840663996672
bert-large,color,cork,False,0.2183565733705734
bert-large,color,muffler,False,-0.4803844614152615
bert-large,color,section,False,0.5915639647713589
bert-large,color,pine needle,False,0.4803844614152615
bert-large,color,bonnet,False,0.4803844614152615
bert-large,color,directional sign,False,0.39304183206703214
bert-large,color,e,False,0.639692501115462
bert-large,color,exhaust,False,-0.29565619799454135
bert-large,color,horizon,False,0.27536845620215866
bert-large,color,tanktop,False,0.5086111625646007
bert-large,color,tan building,False,-0.04367131467411468
bert-large,color,paw,False,0.5465540701898209
bert-large,color,deer,False,0.2183565733705734
bert-large,color,hillside,False,0.596631655104677
bert-large,color,cow,False,0.5800910270496299
bert-large,color,storefront,False,0.13101394402234404
bert-large,color,traffic pole,False,0.04367131467411468
bert-large,color,cowboy hat,False,0.39128566455505304
bert-large,color,jersey,False,0.9507278005253984
bert-large,color,arch,False,0.8479279989898756
bert-large,color,lane divider,False,0.04367131467411468
bert-large,color,package,False,0.8281879236252078
bert-large,color,front tire,False,0.4803844614152615
bert-large,color,hoody,False,-0.13101394402234404
bert-large,color,stall,False,0.4803844614152615
bert-large,color,mudflap,False,0.30569920271880274
bert-large,color,flyer,False,0.4407965133736798
bert-large,color,bang,False,0.29565619799454135
bert-large,color,newspaper stand,False,0.4803844614152615
bert-large,color,construction vehicle,False,0.13101394402234404
bert-large,color,painted,False,0.30569920271880274
bert-large,color,beer bottle,False,0.24190052563189746
bert-large,color,plane tail,False,0.04367131467411468
bert-large,color,trashcans,False,0.04367131467411468
bert-large,color,slack,False,0.5325388159827259
bert-large,color,sandles,False,0.5106788874451168
bert-large,color,leave,False,0.4730499167912661
bert-large,color,limb,False,0.31178289970333445
bert-large,color,speck,False,0.6784257348102164
bert-large,color,vegetable,False,0.5979594367432214
bert-large,color,bagel,False,0.499927752972588
bert-large,color,truck cab,False,0.3709141393022427
bert-large,color,winter coat,False,0.4465259936687076
bert-large,color,crest,False,0.28490506352201256
bert-large,color,podium,False,-0.19432508268938875
